id,Category,Text
2312,Python Developer,first last python developer work experience contact bradford united kingdom 44 1234567890 firstlastgmailcom skills resume worded london united kingdom vr gaming startup 50 employees 100m annual revenue python developer hard skills 012022 present deep learning created backend financial systems made 20 rw applications userfriendly seamless navigate developed updated productivity applications increased user downloads 30 within 96 hours release supervised programming tasks maintained 10 company websites 50 success rate product update deployment designed marketing lead mysql database categorized filtered 740 leads several sources polyhire london united kingdom nyselisted recruitment employer branding company technical support specialist 102019 122021 responded resolved 300 customer questions implementing access software cms ip cameras dvrs access control provided technical solutions 70 small mediumsized enterprises smes 20 micromerchants accounted 38 polyhire card payments discovered software glitch prevented 150 customers accessing accounts first week employment answered customers inquiries within 60 seconds contact via chat sessions live support growthsi london united kingdom barcelona spain career training membership saas 150000 users junior software developer 112018 092019 created user interface singlepage application using react mobx increased productivity 1100 users 64 implemented functionality support disconnected client machines enabled 420 customers work offline without losing data designed data dictionary generator creates documentation 1200 developers spreadsheets web pages launched search engine consumers search atm locations 20 states saving institutions 50k data research previous experience data structures generators iterators multiprocess architecture object relational mapping scripting python shell perl source code management tools gitlab mercurial apache subversion svn cvs languages english native romanian native spanish conversational education associate applied science computer science cultural studies new york city new york 102011062014 certified entrylevel python programmer certified associate python programming coder abc company london uk ethical hacker xyz company new york usa application developer abc new york usa 062017 102018 012016 052017 072014 122015
2285,Python Developer,robert smith javapython developer phone 0123456789 email infoqwikresumecom website qwikresumecom summary 3 years software development experience python java ides sublime text pycharm eclipse pydev highly experienced phases software development life cyclesdlc expert web application development core competencies technical frameworks django web2py flask struts pylons css bootstrap turbogears web2py openstack web technologies html css dom sax java script jquery ajax xml angularjs programming languages python java sql plsql j2ee technologies jsp java servlets jdbc jms version control git github professional experience javapython developer computek solutions march 2015present key deliverables written objectoriented python flask sql beautiful soup jinja2 htmlcss bootstrap jquery linux sublime text git developed required xml schema documents implemented framework parsing xml documents build application database servers using aws ec2 create amis also using rds oracle db developed web applications django frameworks model view control mvc architecture developed custom tags simplify template code designed ul screens using templates ajax html json used javascript client side validation involved analysis design development testing phases software development life cycle sdlc scheduling tasks windows task scheduler run python scripts generate reports frequent interval times also send email alerts python developer abc corporation mar 2010 mar 2015 key deliverables worked windows server vm run reporting scripts day make reports available via http using iis virtual directory create ondemand daily weekly reports invoking scripts custom arguments parameters provide actionable data test owners managed datasets using pandas dataframes mysql database queries python using pythonpyodbc connector package retrieve information wrote programs performance calculations using numpy sqlalchemy 2259 oak street old forge new york 13420 free resume template copyright qwik resumecom usage guidelines
5425,React Developer,william dorsey react developer professional experience react developer riverwell technologies jan 18 jun 20 boston one americas top 10 digital agencies design content products across country revenues worth usd 25 million ui components designing application interface coding identified webbased user interactions developed highlyresponsive user interface components via react concepts translated designs wireframes highquality code wrote application interface code via javascript following reactjs workflows code debugging frontend architecture troubleshot interface software debugged application codes improve functionality performance 50 developed implemented frontend architecture support user interface concepts 100 accuracy performance optimization features development monitored improved frontend performance 15 documented application changes worked updates developed latest userfacing features using reactjs built reusable components frontend libraries future use optimized components maximum performance across vast array web capable devices browsers application development ui designing coordinated development team 35 discuss user interface ideas applications reviewed application requirements interface designs ensure compatibility existing applications frontend developer technovation inc contact 1 270 366 4076 williamhirationcom boston wwwlinkedincominwilliam wwwgithubcomwilliam summary 4 years experienced react developer handson experience identifying web based user interactions along designing implementing highlyresponsive user interface components deploying react concepts proficient translating designs wireframes high quality code writing application interface code via javascript reactjs workflows adept monitoring maintaining frontend performance troubleshooting debugging bolster overall performance key skills jan 16 jan 18 boston ui designing coding one top web designing companies us 2k employees servicing thousands clients across nation webpage designing optimization determined structure design web pages based user requirements balanced functional aesthetic designs created features enhance user experience ensuring web design optimized smartphones employed variety languages html css write create user friendly web pages coding website improvement built reusable code future use optimized web pages 5 applications maximum speed scalability managed brand consistency throughout design maintained improved companys website adding features functionality project delivery graphic designing liaised crossfunctional teams ensure client projects completed time within stipulated budget produced highquality mockups designed different prototypes provided high quality graphics visual elements education b tech computer science new york university jan 12 jan 16 new york ny application designing wireframe design translation debugging frontend architecture performance improvement feature designing webpage designing webpage optimization project delivery client surviving graphic designing technical skills languages javascript jquery css html react tools reactjs webpack enzyme redux
12252,React Developer,professional summary jessica claire 100 montgomery st 10th floor 555 4321000 resumesampleexamplecom 7 years professional experience 3 years handson experience mule esb designing implementing core platform components apiservices gateway well technological crosscutting capabilities contributor mule esb opensource good experience phases software development life cycle includes understanding requirement technical analysis design development integration maintenance installation implementation testing various clientserver web applications strong background javaj2ee environments worked extensively j2ee developing web distributed applications using jdbc jsp servlets hibernate struts web services well experienced mvc architecture struts framework good experience enterprise community edition mule esb good experience writing munit test cases application integration experience using mule esb connectors transformations routing activemq jms data transformations using mule esb immensely experienced writing sql queries oracle plsql jdba jpa along good knowledge mongo db mysql experience troubleshooting mule esb including working debuggers flow analyzer configuration tools good communications inter personnel skills exceptional ability learn master new technologies deliver outputs short deadlines skills technologies mule esb 3xx4xx point studio api management cloud hub mq series soap restful ws wsdl jaxp jaxb languages java sql plsql html html5 xml operating systems windows server linux red hat aix javaj2ee technologies j2ee servlets jstl jdbc log4j junit jms jdbc applets restuful ajax dhtml xslt databases work history mulesoft developer 062021 current ibm corporation san jose ca ibm db2 ms sqlserver oracle mongo db web technologies xmlxslxslt angularjs jquery css xml dtd http json ajax design tools ides rad eclipse uml visio 2000 edit plus ms front page wsad net beans maven cvs toad activemq participate agile sprint methodologies requirements gathering analysis planning create lld hld documents sequence diagrams class diagrams used database connector connect mysql oracle using mule esb integration mule esb system utilizing mq series http file system sftp transports used active mq messaging service applications implement message transformation mapping using xpath xslt data weave custom java classes use mule components include file smtp ftp sftp jdbc connector transaction manager used spring framework ioc aop dao layer design patterns coded sql plsql backend processing retrieval logic done unit testing functional testing regression testing systems setup file beat transfer mule application logs onto centralized elastic search integrate mule runtime external identity provider okta resolving spring framework artifacts code build deployment via maven environment mule esb point studio java jdbc jaxb activemq raml apm apachemaven cloud hub xml xslt css ajax oracle 11g plsql sql log4j cvs mongo db web services wsdl soap jenkins mulesoft developer 072018 052021 ibm corporation washington dc participate business meetings gather requirements design develop restful apis using api designer generated flows using raml file participate analysis design development implementation life cycles project implement consume soap restful web services promote code development testing production environments create flows sub flows data mapper transformations mule configuration implement data transformation using data wave mel participate trouble shooting problem solving integrations deploy scheduled mule project cloud hub create high level detailed design topology testing documents work business analyst understand integration requirements participate different phases testing end systems create test plans test suit test cases create complex queries joins subqueries nested queries sql queries support development test production databases create exception handling ease debugging displaying error messages application participate 24x7 production support environment java jsp hibernate spring mulesoft esb 35 api manager point studio activemq salesforce jms ejb html xml design patterns web services uml junit jquery mongo db java developer 102017 062018 brains workgroup inc cambridge involved system analysis design management development also designing framework business components involved designing java components various java core design patterns implemented various design patterns like business delegate dto dao frontend backend system developed front end pages using jsp designed user interfaces frontend pages using jsp20 servlets23 css xml html designed web screens various modules using jsf html dhtml css used java script clientside validation worked agile approaches including extreme programming testdriven development scrum used agile methodologies test driven development automated builds involved development oracle tables stored procedures functions environment eclipse jsp validation framework jenkins jdbc restful web services log4j ant junit oracle 10g xml cvs mvc git sql plsql jaxp jax ws application developer 062015 092017 honeywell dunwoody ga utilized agile methodologies manage full lifecycle development project implemented mvc design pattern using struts framework form classes struts framework write routing logic call different services created tile definitions strutsconfig files validation files resource bundles modules using struts framework developed web application using jsp custom tag libraries struts action classes action designed java servlets objects using j2ee standards used jsp presentation layer developed high performance objectrelational persistence query service entire application utilizing hibernate developed xml schema web services data maintenance structures environment java j2ee jsp struts jndi eclipse oracle9i xml ant rationale rose unix log4j cvs education bsc applied science certified mulesoft developer version 4
12667,SAP Developer,jessica claire montgomery street san francisco ca 94105 555 4321000 resumesampleexamplecom professional summary total 5 years experience sap security grc 53grc ac 100 administration provided support 3 full life cycle implementation pre golive golive post golive hypercare stablization production support proficient user administration provisioning su01 su10 ecatt role administration configuration pfcg users activity groups based customized query reports analysis suim usr agr tables authorization access related troubleshooting su53 st01 central user administration cua user role administration experience setting single signon concept skills ecc 5060 sap r3 enterprise 4746c bi 70 crm 70 modules fi co hrhcm mm sd bwbi pp mde solman security audit tools sap grc 53 grc ac 10 accomplishments grc 53ac 100 administration access request analysis risk analysis mitigation remediation proccess approve reject access requests simulation risk sod violations user role based access ffid access assign firefighter roles ids emergency access production proficient various ticketing tools systems remedy hp service manager hp service work history sap security administration grc support 052016 current applied medical distribution corporation myrtle beach sc provide user role level support development qa production environment provide user account support create modify update terminate lockunlock password resets troubleshooting authorization access related issues using su53 st01 generate suim reports expired user ids access sensitive transactions andor critical roles profiles worked profile generator pfcg creating roles profiles composite roles composite profiles derived roles global roles created new roles per new business processes accordance sox compliance provide daily sap r3 crm apo bw scm ebp hr security production support id requests access requirements troubleshooting problems defined maintained authorizations roles administered users authorization data authorization profiles transported activity groups target systems generated verified profiles assignment users coordinated systems partners finalize designs confirm requirements consistently met deadlines requirements production work orders sap security grc 53100 support 102013 2016 novelis novi mi user administration sap security administration 022013 082013 american waters city state perform user administration tasks creation modification mass user administration su01 su10 design activity groups accordance requests module experts role metrics using profile genera maintained authorization objects using su24 maintained system parameters password rules transaction rz10 generate initiate transports activity groups roles using profile generator release using se09 dev qa prod using suim extract user based role based information analysis assessment access issues interpret analyze resolve authorization issues using su53 su56 st01 st03 using grcs rar stimulate possible sod conflicts modified users extensively used tables usr02 usr03 usr04 usr40 information regarding end users password restrictions according system parameters familiar sm19 sm20 configuration auditing logs redefined authorization scope using su24 requested field values performed risk analysis remediation andor mitigation conflicting functions roles using rar position hired sap end user business user support multiple sap environments modules hyper care go live post go live long term support using ecc 60 grc 53 sap security administrator 082012 2013 mettler toledo city state user master record creation modification using su01 including complex design restrictions mass user creation using su10 create customized roles development test training environments using profile generator pfcg assigning roles activity groupsprofiles users using pfcg creation maintenance transport module function related activity group transported activity groups target systems user provisionin verified profiles assignment users fixing end user rolesprofiles based change requests created breaksfixes user administration password management expiry users profiles analyze root cause authorization problems fix missing authorizations su53 st01 setting testing environment unit testing integration testing uat managed security authorizations test defects using hp quality centerhpqc maintained assignment authorization objects su24 created custom authorization classes authorization objects su21 sap security analyst 022011 072012 pseg co city state responsible creating user ids based standard naming convention setting new users modifying user accounts resetting passwords locking unlocking user ids created new users maintained existing users changed user groups validity dates terminated user ids lock unlock password resets provide sap security related fixes system test quality assurance test user acceptance test develop derived roles fi converting certain fields organizational level fields trace troubleshoot user authorization errors administered users authorization data authorization profiles troubleshoot authorization problems using repository information system tracing authorizations using su53 st01 ensured job role security access testing matched security architecture design supported live security entire sap landscape dev qa test prd created new edit existing roles per requirements coming help desk involves inclusion transactions menu tree editing activities per su53 results troubleshooting authorization problems prior career transition field information technology 12 years pharmaceutical experience including quality assurance control document control management batch record results review validation compression control customer service education associate science computer information systems 1998 devry university north brunswick nj
12641,SAP Developer,jessica claire 100 montgomery st 10th floor 555 4321000 resumesampleexamplecom summary certified sap consultant 5 years functional expertise sap fico s4 hana including organizational structures organizational units enterprise structures general ledger accounting accounts receivables ar fico integration sales distribution sd materials management mm controlling co modules production planning pp additional 10 years progressive experience business solutions operations project management business analysis skills variance reporting user support troubleshooting sap solution designing sap migrations conversions strategic planning review best practices standards data management problem resolution relationship building microsoft office team management conflict resolution organizational skills critical thinking information security experience sap fico consultant 102019 current fujitsu global canton oh provided ad hoc training user support required provided appropriate system solutions identified interpreted validated documented customer requirements liaised clients troubleshooting investigating solving software problems conducted documented root cause analysis production system failures minimize future failures optimize operations gathered business requirements sap reporting functionality enhancements prepared presented technical proposals clients developed managed project plans providing status updates management streamlined acquisition reporting requirements specifications disseminate across multiple business lines support teams proactively identified proposed business processes system enhancements troubleshot serverside application issues reduce overall downtime maintained qualityfocused performance benchmarks schedules directing project teams explored new technologies tools productivity security quality assurance purposes sap fico consultant 032017 092019 fujitsu global houston tx gathered business requirements sap reporting functionality enhancements developed implemented standardized disaster recovery dr processes sap products troubleshot serverside application issues reduce overall downtime prepared presented technical proposals clients provided ad hoc training user support required project coordinator 092010 122016 22nd century technologies omaha ne produced status reports customers senior management prioritized needs delegated assignments simultaneously handle multiple projects liaised project managers evaluate project scope define milestones deadlines served pointofcontact support order management testing reporting drove communication within highperformance crossfunctional organization meet aggressive goals coordinated department leads identify outline solutions clientspecified challenges set project goals schedule owners team members managed work streams routine special projects introduced change improvement plans achieve goals methodologies initiatives collaborated internal teams develop project solutions resulting ontime execution prepared presentations customers staff members detailing project scope progress results assessed monitored reported work progression assisted project manager drafting schedules related documentation documented labor hours budget expenses projects business solutions consultant 092006092010 brightspring health services flushing oh promoted business engagement building relationships key stakeholders surfacing opportunities driving opportunities delivery participated business solution design process client understand define functional project requirements interpreted advocated company vision direction turning business goals actionable plans system enhancement generated reports client outreach goals objectives industry intelligence competitor information presentation company leadership explained technical concepts nontechnical staff members easy understand language concepts defined appropriate metrics measurements drive results comparison trends checking penetration level various services tracking high networth individuals identfying average users worked cross functional team eliminatereduce factors leading customer churn identfying key reasons churn managing met enduser goals supporting strategic planning initiatives applications gathered organized data using siebel analyze current industry trends education training real estate license real estate development 122020 maryland real estate commission maryland certification special products marketing operations 042008 advertising practitioners council nigeria lagos master arts business communications 022006 university ibadan ibadan bachelor arts communication language arts 032004 university ibadan ibadan
5586,SQL Developer,abigail biwer sql server developer abigailbiwergmailcom 196 2962525 1234 maple street minneapolis mn 55401 education bachelor science information technology focus sql server development university minnesota twin cities mn sep 2018 may 2022 relevant coursework database management systems sql server development data warehousing analytics advanced database design network administration system integration links linkedincominabigailbiwer skills tsql ssis ssrs ssas powerbi azure sql database optimization profile dedicated sql server developer 1 year experience designing implementing optimizing database solutions proficient tsql ssis ssrs strong foundation database administration performance tuning adept collaborating crossfunctional teams deliver highquality results enhance overall system efficiency demonstrates excellent problemsolving skills attention detail commitment continuous learning employment history sql server developer jamf software mn may 2023 present developed robust database system jamf software mn increased data processing efficiency 40 resulting faster query execution improved overall system performance implemented sql server performance tuning optimization techniques reducing frequency server crashes 30 significantly enhancing stability reliability system successfully migrated legacy data multiple disparate sources centralized sql server database consolidating streamlining data management processes ultimately reducing data storage costs 25 junior sql server developer match mn sep 2022apr 2023 developed optimized 50 sql queries resulting 35 improvement report generation time enhancing performance organizations database systems successfully migrated 5 legacy databases sql server streamlining data management processes reducing maintenance costs 25 played key role development implementation new donor matching algorithm increased match accuracy 15 leading higher success rate bone marrow transplants collaborated crossfunctional teams design implement comprehensive data warehouse solution consolidated data various sources improving data accessibility analysis capabilities organization certificates microsoft certified azure database administrator associate jun 2021 oracle mysql database administrator certified professional mar 2020 languages english indonesian hobbies creating custom database applications memberships microsoft certified professional mcp professional association sql server pass
12985,SQL Developer,jessica claire montgomery street san francisco ca 94105 555 4321000 resumesampleexamplecom summary 2 years experience sql server database developer education retail environments primary skills analysis design development implementing testing client server application using microsoft sql server suite experience software development life cycle involved waterfall agile projects analysing execution plan managing indexes troubleshooting deadlocks experienced normalization stored procedures constraints querying joins keys indexes data import ddldml triggers hints views user defined data types cursors using sqlplsql tsql 2 years experience design development essbase application maintained supported planning applications versions 11x 9x implemented application security process created usergroups security profiles application access different groups using filters provided support work version 11x9x developed calc scripts business rules using business rules calculation manage according customer business needs strong database development business intelligence modeling capabilities essbase calculation script experience strong understanding dense sparse settings performed dynamic calculations developed reviewed optimized report queries microsoft excel loaded data various database cubes meet clients understand business processes gather system requirements subsequent application design implementation using best practice implementation techniques strong communication organizational interpersonal competencies along detailoriented problem solving skills technology arena experience 072012 current data analystsql developer usa vein clinics northbrook il environment ms sql server 20082012 oracle hyperion essbase 11x 9x essbase administration services hyperion planning excel addin smartview web analysis project 2 aaa institute develop complex stored procedures functions triggers views queries support application development review optimize existing stored procedures functions triggers queries develop custom scripts automate various database management processes occasionally write singletime reports demand diagnoses isolation debugging software hardware problems performs problem resolution ensures adherence standards best practices backup restore database define maintenance plans troubleshooting blocking create sql jobs handle errors sql server using trycatch function writing advanced tsql querying using joins subqueries manage index statistics tables views cursors optimize queries using execution plan tuning databases project 1 new york auto giant developed essbase cubes sales marketing group loaded data using sql interface wrote calculation scripts member formulas calculate essbase database wrote maxl automate essbase daily weekly cube refresh supported planning application includes web forms business rules smart list also provided access users based upon role worked directly forecasters planners helped analysis loaded actuals planning application consolidated actuals forecast budget numbers provide complete financial view used best practices optimize calculation time 042008 072012 multiunit manager education 2013 otg saint paul mn led aspects operations including development people sales profit assigned areas comprised 6 restaurants 75 employees 2235 million annual revenue managed restaurants profit loss centers including food supply labor costs meet annual operating budgets performed monthly financial analysis evaluate financial position clearly communicate expectations actions maximize restaurants financial performance operated managed following units uptown brasserie marcus samuelson fine dinning 69 mil la brea bakery qsr 58 mil pizza vino casual dinning 43 mil full bar casual dinning 112 mil jet box qsr 22 mil cake tin qsr 18 mil hired supervisor promoted assistant manager 1 year promoted general manager 1 month increase sales 30k week 55k la brea bakery promotional advertisements throughout terminal increased sales year 41 three locations decrease food labor costs 10 cake tin zpizza decreased labor cost 3000 food cost 12 zpizza increased sale 20 adding additional seating area marketing new promotional ideas adding new grab n go workstation expedite speed service customer service ratings 96 market force surveys consistently obtained rating nyc health department 5 locations credible knowledge quick serve full service fine dinning restaurants bachelor science business management suny farmingdale state college farmingdale ny minor finance coursework business management communications coursework business communications management information systems strategic leadership course operations quality management coursework 2008 high school diploma sewanhaka high school floral park ny
12421,Sales,jessica claire 100 montgomery st 10th floor 555 4321000 resumesampleexamplecom summary respectful friendly energetic driven strong background medical office front desk receptionistdoctors assistant several years experience providing exceptional customer service excellent working team player working individual skilled facilitating efficient flow patientcustomers checkin checkout always willing take task adapt quickly new needs policies computer literate excel data entry microsoft word outlook clean professional appearance great multitaskingcommunication ability stay calm pressure team player leader skills customer service organized detailed oriented insurance verification availity medical records maintenance payment processing nextgen software chirotouch software experience front desk medical receptionist 092020 current ricoh americas corporation bethlehem pa enthusiastically welcomed patients visitors greeting patients visitors person telephone answering referring inquiries check people take payments checking perform clerical duties scheduling appointments filing photocopying answering multiline phone system taking messages scheduling patient appointments verifying patients insurance eligibility benefits created sent authorization requests patients ensured availability treatment information filing retrieving patient records protected patient data strict compliance hipaa requirements translator spanish speaking patients processed endofday reports helped patients telephone inperson resolve various billing scheduling issues relayed messages transferred records staff offices facilitate effective patient care supported accounting reconciling daily payment charges maintaining accurate records gave patients positive first impressions maintaining neat lobby areas greeting person promptly updated nextgen accounts new patient information data assisted billing classifying patient information correctly verifying patients insurance coverage following missing incorrect information prepared upcoming appointments printing patient information forms transmitted medical records correspondence behalf patients practitioners updated patient medical records direct intake information transcribed practitioner messages chiropractic assistant 102019 082020 path medical port saint lucie fl greeted delivered exceptional guest relations incoming visitors patients professionally provided friendly knowledgeable assistance gathered forms copied car insurance cards ids collect patient information billing insurance filing emailing faxing scanning coordinated smooth appointment handling initial consultations documentation maintained current balanced efficient schedule appointments supported patients backgrounds basic advanced chiropractic needs kept patients ontrack prescribed treatment plans monitoring progress sending reminders updating doctor current information avoided treatment delays gathering documentation outside providers completing informed consent paperwork help patients get therapy rooms needed explained procedures patients reduce anxieties increase patient cooperation preserved confidentiality patient information line hipaa internal guidelines maintained team productivity organizing charts insurance forms entering information computer smoothed procedures physicians passing instruments helping patients feel comfortable answering routine questions coordinated efficient office schedules based patient provider availability verified level supplies requested new inventory meet service levels cleaned prepared maintained examinations rooms treatment areas supported patient care conducting new patient intake educating patients prescribed exercises various therapeutic activities implementing passive treatments sales 042022 current five star quality care inc annapolis md placed orders answered customer questions inperson email phone maximize customer service contacted new existing customers outline benefits products monitored customer order process addressed customer issues fostered relationships customers expand customer base retain business improved overall customer purchasing experiences promote steady revenue followedup clients installations assess quality service customer satisfaction answered product questions uptodate knowledge sales promotions shipping manager 022013 122017 bimbo bakeries usa easton pa greet welcome guests person phone answer direct inquiries designated department developed utilize effective filing retrieval systems maintained office supplies placing orders evaluating new products performed basic bookkeeping activities responsible routing proper shipping receiving documents tracking numbers etc prepared managed shipping documents invoices processed payments fielded client questions implemented security safety programs drove employee morale performance effective team leadership mentoring drafted packing lists bills lading reviewed accuracy estimated delivery needs based strategic reviews invoices work orders demand forecasts met customer needs routine expedited services associate degree 012018 daytona state college daytona beach fl high school diploma 012008 taylor middle high school pierson fl education training
2387,Sales,george redmond 10 sanford drive gredmondemailcom 2075551213 c andover 04216 2075551212 h sales professional distributor management regional sales management marketing advertising topperforming sales professional awardwinning excellence exceeding sales quotas managing training supporting teams driving organizational growth profitability small midsize fortune 500 companies effective leader communicator negotiator talent handling problem accounts promoting new business expertise b2b oem sales distributor networks key account management crm trade show execution direct sales marketing pr product training placement associated functions areas expertise market share expansion account management business development team leadership training reseller accounts customer base expansion product training placement original equipment manufacturers sales distribution channels territory sales management pullthrough marketing public relations promotions presentations proposals brand awareness development prospectingcold calling trade show management sales contact reports direct sales marketing sales closings techniques businesstobusiness sales upselling consultative selling matting solutions fairfield professional experience 2001present leading manufacturer matting products picture framing industry locations us france germany regional sales manager tasked account management sales support product training product placement within northeast picture framing distributor network managed direct sales customer service pr brand awareness promote new business custom picture framers designers oems art material retailers distributors trained sales agents coldcalling associated techniques accompanied sales calls acquaint company industry practices procedures conducted onsite seminars distributor representatives customer service personnel describe product lines highlights attended national regional trade shows open houses industryrelated conferences meetings organized executed product blitzes target markets managed monthly sales contact reports key achievements recognized top performer exceeding sales quotas 7 9 years opened several key mainebased oem accounts totaling 600k annual sales awarded 2 unprecedented bonuses totaling 19k well usual 5k 7k range 2003 coverage 2 sales territories exceeded quota 5 monthly contests one year largest percentage sales growth negotiated longterm agreement national school bid account leading 200k additional gross sales per year converted 20 topproducing retail locations 2007 coordinating distributor representatives increase retaillevel product placement improve product visibility resumeresource continued resume sample purposes 2010 bestinclass resumes
13039,Testing,jessica claire resumesampleexamplecom 555 4321000 montgomery street san francisco ca 94105 professional summary expert aspects nursing success developing strong nurse leaders focused improving patient care delivery models driven hardworking registered nurse bringing demonstrated patient care medication monitoring treatment management expertise adaptable resilient strong attention detail clinical expertise emergency response experience bringing 20 years nursing ranging emergency room icu occupational nurse outpatient surgery preadmission testing experienced nursing professional bringing demonstrated clinical expertise leadership skills technical knowledge diligent responsive dynamic patient needs environmental conditions teamoriented reliable expert healthcare knowledge clear verbal written communication skills sound clinical judgment skills trauma acute care management recovery building effective relationships strong clinical judgment chronic disease management acute care expertise data entry direct patient care patientfocused care charting clinical documentation organizational skills leadership companionship emotional support education grand canyon university phoenix az 012021 bachelor science registered nursing certifications bls pals acls covid 19 szar team work history texas health resources pre admit testing fort worth tx 072020 current perform initial physical assessment interview including medical history perform tests surgeon ordered per facility protocol ekg blood lab work teach patient surgery performed well pre post operative instructions maintain efficiency seeing patients comfort wellbeing maintain calm helpful demeanor consult anesthesia regarding abnormal questionable patients comorbidies may increase risk anesthesia complications hca healthcare inc assistant nurse manager preadmit testing city state 012019 062020 addressed unit staff concerns including staffing ratios resource management allocation responsibilities optimized workload management ranging 20 60 patients daily conducted patient assessments diagnostic tests provide physician important patient health information used create focused treatment plans manage ongoing care team hand communicated primary care physicians emergency care providers relay patient needs updated physicians patient test results assisted developing care plans facilitated therapeutic communication conflict resolution crisis intervention redirecting negative behaviors helping patients regain confidence situations arise prepared patients surgery educating patients family members surgical procedures coronary artery bypass graft also less invasive surgeries provided exceptional care toa varying number highacute patients needing complex care ventilator management extensive wound care rehabilitation developed strategy target nursing patient satisfaction issues improve response patient care quality suggest actionable improvements promote hospitalwide quality safety initiatives hca healthcare inc rn emergency department city state 122005 062020 participate activities plan measure assess improve quality care integrated evidencebased nursing practice environment team nurses answered codes quickly orchestrated efficient skilled medical care collaborated physicians quickly assess patients deliver appropriate treatment managing rapidly changing conditions performed triage incoming patients determined severity injuries illnesses communicated openly collaboratively healthcare staff organize successful patient care collaborated physicians quickly assess patients deliver appropriate treatment managing rapidly changing conditions answered codes quickly orchestrated efficient skilled medical care educated patients answered questions health condition prognosis treatment cared numerous patients day quickly identifying concerns controlling symptoms providing expert emergency care ben taub hospital emergency room registered nurse city state 122001 082004 answered codes quickly orchestrated efficient skilled medical care collaborated physicians quickly assess patients deliver appropriate treatment managing rapidly changing conditions performed triage incoming patients determined severity injuries illnesses
13002,Testing,summary skills jessica claire 100 montgomery st 10th floor 555 4321000 resumesampleexamplecom resourceful nurse 20 years experience caring patients working closely healthcare staff wellrounded individual skillful providing emotional support patients families performing various diagnostic tests administering medication indepth knowledge emergency care nursing care techniques methods caring hardworking desire positively impact patients families expert compassionate care wellversed handling needs highlystructured unstructured environments calmly coordinating simultaneous patient needs charting documentation medication iv administration wound care taking vital signs experience education training building trust rapport hipaa confidentiality intake discharge dispensing medication triaging patient concerns diabetes management broad medical terminology knowledge rn staff nurse pre admission testing northshore glenview il 092017 current promoted healthy lifestyle choices reduce reemergence painful dangerous symptoms answered patient questions provided takehome materials information reviewed physician orders optimize patient safety facilitated strategic goals aimed increasing satisfaction improving outcomes compassionate precise highquality nursing care mentored new nurses practices procedures drive patient outcome goals used facility emr system update patient records recorded patients medical history vital statistics test results electronic medical records conducted patient assessments diagnostic tests provide physician important patient health information hich school nurse sparkman james clemons madison county schools city state assisted development school safety plans 042009 092017 evaluated students health concerns injuries develop plan care provide reference appropriate healthcare providers addressed patient care needs collected vitals dressed wounds managed catheters coordinated families school personnel healthcare professionals behalf students advocate healthcare needs provide medical information appropriate parties used facility emr system update patient records transmit prescriptions transfer files monitored diet physical activity behaviors patient factors assess conditions adjust treatment plans stocked clinical workstations procedure rooms necessary supplies communicated primary care physicians emergency care providers relay patient needs administered oral intramuscular iv medications patients monitored responses counseled patients caregivers providing emotional psychological spiritual support responded emergency situations speed expertise levelheaded approaches provide optimal care support lifesaving interventions conducted patient assessments diagnostic tests provide physician important patient health information treated patients administering various types medications therapies administered oral intramuscular medications monitored patient reactions immunized patients influenza pneumonia protect vulnerable populations serious illnesses maintained strict patient data procedures comply hipaa laws prevent information breaches helped pediatric patients understand feel ease vaccines tests minor procedures observed strict safety measures including checking medication dosages administration patients rnostaff nurse preoppost recovery huntsville hospital city state 011999 042009 administered oral intramuscular iv medications patients monitored responses answered patient questions provided takehome materials information explained treatment procedures medication risks special diets physician instructions patients circulated throughout multiple hospital departments administered medications tracked dosages documented patient conditions reviewed physician orders participated medication management optimize patient safety monitored recorded patient condition vital signs recovery progress medication side effects used facility emr system update patient records transmit prescriptions transfer files reviewed physician orders administered therapies treatments medications monitored patient vitals postsurgery managed medical equipment administered medications ivs recorded patients medical history vital statistics test results electronic medical records addressed rapid response code situations strategically organizing delegating tasks stoff nurse emergency room huntsville hospital city state 081996 011999 triaged incoming patients communicated doctors encourage timely attention urgent situations managed complete processing patients including initial admission preliminary diagnosis treatment documentation discharging proposed interpretations symptoms suggested interventions target outcomes advance physician consultation patients followed standard procedures collecting personal information contacting relatives transferring patients better accommodated outside facilities cared patients ages instructed patients caregivers friends proper care injuries treatment educating proper medication use dressing changes signs complications monitored recorded patient condition vital signs recovery progress medication side effects answered patient questions provided takehome materials information administered oral intramuscular iv medications patients monitored responses used facility emr system update patient records transmit prescriptions transfer files triaged treated highvolume caseload busy emergency room setting conducted patient assessments diagnostic tests provide physician important patient health information treated patients administering various types medications therapies stabilized patients determined health needs provided direct patient care responded quickly codes coordinated efficient skilled care supported criminal inquiries reporting injuries completing evidence collection kits performed triage incoming patients determined severity injury illnesses maintained open clear communication physicians coordinate effective patient care rendered direct patient care including stabilizing patients determining course action based triage bachelor science health information technology university alabama birmingham birmingham al bachelor science nursing auburn university auburn al moter science education alabama university normal al 051993 051996 052002
